id,popularity,budget,revenue,original_title,cast,director,genres,production_companies,vote_average
26583,0.412708,10000000,0,keeper,"['stevenseagal', 'lucerains', 'liezlcarstens', 'kishasierra', 'arronshiver']",['keoniwaxman'],"['action', 'adventure', 'thriller']",['steamrollerproductions'],5.0
18238,0.295735,0,0,lesbian vampire killers,"['jamescorden', 'mathewhorne', 'paulmcgann', 'myannaburing', 'verafilatova']",['philclaydon'],"['horror', 'comedy']",['avpictures'],5.1
29182,0.41083,0,0, inch chest,"['raywinstone', 'johnhurt', 'ianmcshane', 'tomwilkinson', 'joannewhalley']",['malcolmvenville'],"['drama', 'crime']","['imglobal', 'anonymouscontent', 'passenger', 'twilightproductionentertainment', 'omnifilms']",5.4
60821,0.409673,0,0,good witchs garden,"['catherinebell', 'chrispotter', 'matthewknight', 'hannahendicottdouglas', 'catherinedisher']",['craigpryce'],"['tvmovie', 'comedy', 'family', 'fantasy', 'romance']","['thehallmarkchannel', 'whizbangfilmsinc']",5.2
22798,0.409005,15000000,16633035,whip,"['ellenpage', 'landonpigg', 'drewbarrymore', 'sarahhabel', 'shannoneagen']",['drewbarrymore'],['drama'],"['mandatepictures', 'vincentpictures']",6.6
46584,0.408711,6400000,0,trotsky,"['jaybaruchel', 'emilyhampshire', 'geneviã¨vebujold', 'colmfeore', 'jessicaparã©']",['jacobtierney'],['comedy'],['theharoldgreenbergfund'],5.8
36800,0.40847,5060730,0,metropia,"['juliettelewis', 'udokier', 'stellanskarsgã¥rd', 'shantironey', 'vincentgallo']",['tariksaleh'],"['animation', 'drama', 'sciencefiction', 'thriller']",['atmomedianetwork'],6.2
19833,0.405888,0,6149791,loop,"['petercapaldi', 'tomhollander', 'ginamckee', 'jamesgandolfini', 'chrisaddison']",['armandoiannucci'],['comedy'],"['bbcfilms', 'aramidentertainmentfund']",6.5
13576,0.405828,60000000,0,michael jacksons,"['michaeljackson', 'orianthi', 'kennyortega', 'dorianholley', 'patrickwoodroffe']",['kennyortega'],"['music', 'documentary']",['columbiapictures'],6.6
32868,0.371642,0,0,vicious kind,"['adamscott', 'brittanysnow', 'alexfrost', 'jksimmons', 'vittoriobrahm']",['leetolandkrieger'],"['comedy', 'drama']","['72ndstreetproductions', 'candleridgeentertainment']",6.3
36811,0.403188,0,0,last station,"['jamesmcavoy', 'christopherplummer', 'helenmirren', 'paulgiamatti', 'annemarieduff']",['michaelhoffman'],"['drama', 'romance']","['zephyrfilms', 'egolitossellfilm']",6.5
19823,0.401071,10000000,0,dolans cadillac,"['christianslater', 'emmanuellevaugier', 'wesbentley', 'robertbenz', 'darlabiccum']",['jeffbeesley'],"['drama', 'thriller']","['prescience', 'mindseyeentertainment', 'footprintinvestments']",5.6
22084,0.400567,0,0,dadnapped,"['emilyosment', 'davidhenrie', 'jasonearles', 'jonathankeltz']",['paulhoen'],"['tvmovie', 'action', 'adventure', 'comedy', 'family']",['saltypictures'],4.2
8284,0.398051,0,0,limits control,"['isaachdebankolã©', 'tildaswinton', 'billmurray', 'gaelgarcã\xadabernal', 'johnhurt']",['jimjarmusch'],"['crime', 'drama', 'thriller', 'mystery']",['pointblankfilms'],6.3
26035,0.397409,0,0,according greta,"['hilaryduff', 'evanross', 'ellenburstyn', 'michaelmurphy', 'tsianinajoelson']",['nancybardawil'],"['drama', 'romance']","['whitewaterfilms', 'rafterhentertainment']",6.0
32985,0.395616,45000000,7810000,solomon kane,"['jamespurefoy', 'petepostlethwaite', 'alicekrige', 'mackenziecrook', 'maxvonsydow']",['michaeljbassett'],"['adventure', 'fantasy', 'action', 'sciencefiction']","['davisfilms', 'czechangloproductions', 'wanderingstarpictures']",5.5
32678,0.475095,0,0,dead man running,"['5cent', 'tamerhassan', 'dannydyer', 'blakeritson', 'esmã©bianco']",['alexderakoff'],"['action', 'crime', 'drama', 'thriller']","['nextgenerationtvfilm', 'ptproductions']",5.9
29426,0.394989,4000000,143191,survival dead,"['alanvansprang', 'kennethwelsh', 'kathleenmunroe', 'devonbostick', 'richardfitzpatrick']",['georgearomero'],"['horror', 'sciencefiction']","['devonshireproductions', 'artfirefilms', 'newromero', 'suddenstormproductions', 'blankofthedeadproductions']",4.6
21724,0.394271,0,0,dance flick,"['shoshanabush', 'damonwayansjr', 'essenceatkins', 'chriselliott', 'davidalangrier']",['damiendantewayans'],"['action', 'comedy', 'music']","['paramountpictures', 'mtvfilms', 'wayansbrosentertainment']",4.8
17577,0.393762,10000000,0,devils tomb,"['cubagoodingjr', 'raywinstone', 'ronperlman', 'tarynmanning', 'stephaniejacobsen']",['jasonconnery'],"['action', 'horror', 'thriller', 'sciencefiction']","['icecoldproductions', 'empyrealentertainment', 'ringleaderstudios']",3.9
291081,0.391927,0,0,red riding year lord ,"['andrewgarfield', 'davidmorrissey', 'johnhenshaw', 'anthonyflanagan', 'warrenclarke']",['julianjarrold'],"['thriller', 'mystery', 'crime', 'drama']","['revolutionfilms', 'channelfourfilms', 'screenyorkshire', 'lipsyncproductions']",6.1
23566,0.391867,0,0,barbie three musketeers,"['kellysheridan', 'timcurry', 'kiratozer', 'willowjohnson', 'dorlabell']",['williamlau'],"['animation', 'family']",['mainframeentertainment'],6.1
2080,0.391859,150000000,341131793,xmen origins wolverine,"['hughjackman', 'lievschreiber', 'dannyhuston', 'lynncollins', 'ryanreynolds']",['gavinhood'],"['adventure', 'action', 'thriller', 'sciencefiction']","['ingeniousfilmpartners', 'twentiethcenturyfoxfilmcorporation', 'donnerscompany', 'duneentertainment', 'seedproductions']",6.2
14141,0.389989,0,0,balls gary houseman story,"['randyquaid', 'seannwilliamscott', 'leonorvarela', 'allenevangelista', 'emileewallace']",['dannyleiner'],['comedy'],['oncentertainment'],5.4
53985,0.388271,0,0,mutant pumpkins outer space,"['sethrogen', 'reesewitherspoon', 'hughlaurie', 'willarnett', 'kiefersutherland']",['peterramsey'],"['tvmovie', 'animation', 'family', 'comedy']",['dreamworksanimation'],6.1
33974,0.388227,10000000,0,mammoth,"['gaelgarcã\xadabernal', 'michellewilliams', 'marifenecesito', 'sophienyweide', 'tommccarthy']",['lukasmoodysson'],"['drama', 'romance']","['zentropaentertainments', 'memfisfilm', 'tv2danmark', 'sverigestelevisionsvt', 'filmivã¤st']",5.7
17532,0.388026,4000000,4100000,darko,"['daveighchase', 'elizabethberkley', 'brianaevigan', 'jameslafferty', 'edwestwick']",['chrisfisher'],"['thriller', 'crime', 'sciencefiction', 'mystery']",['adamfieldsproductions'],3.8
176241,0.383827,0,0,prison break final break,"['wentworthmiller', 'sarahwaynecallies', 'dominicpurcell', 'jodilynokeefe', 'amaurynolasco']","['kevinhooks', 'bradturner']","['action', 'drama', 'thriller']","['sffilm', '2thcenturyfoxtelevision']",7.6
16652,0.382268,0,0,happily never ,"['gkbowes', 'kellybrewster', 'dougerholtz', 'jenniefahn', 'helenniedwick']","['stevenegordon', 'boydkirkland']","['family', 'animation']",['scanbox'],4.0
71866,0.378554,0,0,tanner hall,"['rooneymara', 'georgiaking', 'brielarson', 'amyferguson', 'antoniasteinberg']","['francescagregorini', 'tatianavonfurstenberg']",['drama'],['taxcreditfinance'],5.7
24804,0.378522,2900000,296557,black dynamite,"['michaeljaiwhite', 'arseniohall', 'tommydavidson', 'kevinchapman', 'richardedson']",['scottsanders'],"['action', 'comedy']","['destinationfilms', 'sixpointharness', 'arsnova', 'goliathentertainment']",7.4
23410,0.377372,0,0,thaw,"['valkilmer', 'marthamacisaac', 'aaronashmore', 'kyleschmid', 'annemariedeluise']",['markalewis'],"['horror', 'sciencefiction', 'thriller']","['brightlightpictures', 'anagrampicturesinc', 'telefilmcanada', 'corusentertainment', 'etchmedia']",4.7
28053,0.376543,6000000,6670712,city island,"['andygarcã\xada', 'juliannamargulies', 'stevenstrait', 'dominikgarcã\xadalorido', 'ezramiller']",['raymonddefelitta'],"['drama', 'comedy']","['luckymonkeypictures', 'cinesonentertainment', 'filmsmithproductions', 'medicientertainment', 'gremifilmproduction']",6.3
28118,0.376307,0,0,gruffalo,"['helenabonhamcarter', 'robbrydon', 'robbiecoltrane', 'jamescorden', 'johnhurt']","['maxlang', 'jakobschuh']","['animation', 'family']",['magiclightpictures'],6.6
26963,0.374157,0,0,secret kells,"['evanmcguire', 'brendangleeson', 'liamhourican', 'micklally', 'michaelmcgrath']","['tommmoore', 'noratwomey']","['animation', 'family', 'fantasy']","['gã©bã©kafilms', 'cartoonsaloon']",7.1
8915,0.370497,40000000,19258519,amelia,"['hilaryswank', 'richardgere', 'aaronabrams', 'ewanmcgregor', 'christophereccleston']",['miranair'],"['drama', 'adventure', 'romance']","['foxsearchlightpictures', 'aeelectraproductions', 'avalonpictures']",5.3
14853,0.370303,0,0,screamers hunting,"['stephenamell', 'gregbryk', 'stephenpatrickdunn', 'lynleyhall', 'lancehenriksen']",['sheldonwilson'],"['action', 'horror', 'sciencefiction']",['popeproductions'],4.2
33997,0.370172,0,44348,desert flower,"['liyakebede', 'sallyhawkins', 'craigparkinson', 'meerasyal', 'anthonymackie']",['sherryhormann'],['drama'],"['desertflowerfilmproductions', 'desertflower', 'backupfilms', 'torus']",7.3
24480,0.369792,0,0,partly cloudy,"['tonyfucile', 'loririchardson']",['petersohn'],"['adventure', 'animation', 'comedy', 'family', 'fantasy']",['pixaranimationstudios'],7.9
21467,0.369406,0,0,der knochenmann,"['josefhader', 'josefbierbichler', 'birgitminichmayr', 'christophluser', 'piahierzegger']",['wolfgangmurnberger'],"['crime', 'thriller', 'comedy']",['dorfilmproduktionsgesellschaftgmbh'],7.2
14711,0.369038,0,0,afro samurai resurrection,"['samuelljackson', 'lucyliu', 'markhamill', 'greygriffin', 'zacharygordon']",['fuminorikizaki'],['animation'],['fujitv'],6.7
36939,0.366021,0,0,boogie woogie,"['gilliananderson', 'heathergraham', 'amandaseyfried', 'alancumming', 'dannyhuston']",['duncanward'],"['comedy', 'drama']",['autonomous'],6.0
16325,0.365372,0,500154,echelon conspiracy,"['shanewest', 'edwardburns', 'vingrhames', 'martinsheen', 'stevenelder']",['gregmarcks'],"['action', 'crime', 'mystery']","['darkcastleentertainment', 'zincentertainmentinc', 'mobicomentertainment']",5.4
25137,0.363832,25000000,4388563,beyond reasonable doubt,"['michaeldouglas', 'jessemetcalfe', 'ambertamblyn', 'joeldavidmoore', 'orlandojones']",['peterhyams'],['drama'],"['aramidentertainmentfund', 'autonomousfilms', 'rkopictures', 'foresightunlimited', 'signatureentertainment']",5.6
52505,0.362858,0,0,love impossible pursuits,"['natalieportman', 'lisakudrow', 'laurenambrose', 'anthonyrapp', 'scottcohen']",['donroos'],['drama'],"['incentivefilmedentertainment', 'handsomecharliefilms']",6.0
33788,0.360935,0,0,possession,"['sarahmichellegellar', 'leepace', 'michaellandes', 'williambdavis', 'tuvanovotny']","['joelbergvall', 'simonsandquist']","['drama', 'thriller', 'romance']","['vertigoentertainment', 'yarifilmgroup', 'spitfirepictures', 'addictedproductions']",5.6
49522,0.360715,0,0,nativity,"['martinfreeman', 'ashleyjensen', 'marcwootton', 'pamferris', 'jasonwatkins']",['debbieisitt'],"['comedy', 'family']","['bbcfilms', 'screenwestmidlands', 'mirrorballfilms']",6.3
25846,0.088773,35000000,0,baarã¬a,"['francescoscianna', 'margarethmadã¨', 'raoulbova', 'giorgiofaletti', 'leogullotta']",['giuseppetornatore'],"['drama', 'comedy']",['medusafilm'],6.9
24589,0.358304,0,0,dugs special mission,"['bobpeterson', 'delroylindo', 'jeromeranft', 'edasner', 'jordannagai']",['ronniedelcarmen'],"['animation', 'adventure', 'comedy', 'family', 'fantasy']",['pixaranimationstudios'],6.9
41360,0.356006,425000,0,hunter prey,"['isaaccsingletonjr', 'clarkbartram', 'damionpoitier', 'simonpotter', 'eringray']",['sandycollora'],"['sciencefiction', 'thriller']","['nbvproductions', 'montaukfilms']",5.5
22805,0.248559,0,0,motherhood,"['umathurman', 'minniedriver', 'anthonyedwards', 'davidschallipp', 'matthewschallipp']",['katherinedieckmann'],"['comedy', 'drama']",['johnwellsproductions'],5.1
14536,0.35320300000000004,8000000,29010817,new town,"['renã©ezellweger', 'harryconnickjr', 'jksimmons', 'siobhanfallon', 'mikeobrien']",['jonaselmer'],"['comedy', 'romance']","['lionsgate', 'edmondsentertainmentgroupeeg', 'epidemicpictures', 'thesafrancompany', 'goldcirclefilms']",5.3
12404,0.348842,25000000,2336172,orson welles,"['zacefron', 'clairedanes', 'christianmckay', 'imogenpoots', 'zoekazan']",['richardlinklater'],"['comedy', 'drama', 'romance']","['isleofmanfilm', 'freestylereleasing', 'cinemanx']",6.4
25132,0.34770700000000004,40000000,28972508,shorts,"['jimmybennett', 'katdennings', 'jolievanier', 'williamhmacy', 'jamesspader']",['robertrodriguez'],"['comedy', 'family']",['warnerbrospictures'],4.8
44027,0.34638,0,0,son son ye done,"['michaelshannon', 'willemdafoe', 'chloã«sevigny', 'braddourif', 'michaelpeã±a']",['wernerherzog'],"['crime', 'drama', 'thriller']",['defilm'],5.9
19556,0.340416,0,0,miss march,"['zachcregger', 'trevormoore', 'raquelalessi', 'craigrobinson', 'mollystanton']","['zachcregger', 'trevormoore']","['comedy', 'romance']",['thejacobsoncompany'],5.3
66113,0.33965700000000004,7000000,0,skin,"['guypearce', 'samneill', 'mirandaotto', 'ruthbradley', 'katebell']",['simonenorth'],"['drama', 'thriller']",['screenaustralia'],6.1
16759,0.376614,0,0,five minutes heaven,"['liamneeson', 'jamesnesbitt', 'anamariamarinca', 'gerardjordan', 'markryder']",['oliverhirschbiegel'],"['crime', 'drama', 'thriller']","['bbcfilms', 'bã³rdscannã¡nnahã‰ireann', 'rubyfilms', 'bigfishfilms', 'elementpictures']",6.4
16604,0.569186,0,0,super rhino,"['mileycyrus', 'markwalton', 'susieessman', 'malcolmmcdowell', 'daramcgarry']",['nathangreno'],"['animation', 'comedy']","['waltdisneypictures', 'waltdisneyanimationstudios']",6.0
26693,0.338175,0,0,juon shiroi rã´jo,"['hirokisuzuki', 'ichirã´tamiyakawa', 'natsukikasa', 'mihiro', 'akinaminami']",['ryutamiyake'],['horror'],"['cell', 'ozcompany', 'toeivideocompany']",6.2
4475,0.336426,0,0,private lives pippa lee,"['robinwright', 'alanarkin', 'keanureeves', 'juliannemoore', 'winonaryder']",['rebeccamiller'],"['comedy', 'drama', 'romance']","['elevationfilmworks', 'grandarmyentertainment']",6.1
19724,0.336167,55000000,0,imagine,"['eddiemurphy', 'thomashadenchurch', 'yarashahidi', 'ronnycox', 'stephenrannazzisi']",['kareykirkpatrick'],"['comedy', 'drama', 'family', 'fantasy']","['paramountpictures', 'dibonaventurapictures', 'nickelodeonmovies', 'goldcrestpictures']",5.7
14857,0.335612,0,0,personal effects,"['michellepfeiffer', 'ashtonkutcher', 'kathybates', 'spencerhudson', 'johnmann']",['davidhollander'],['drama'],"['cinã©filmag', 'insightfilmstudios', 'picturepark', 'tadorafilmproduktions', 'netterproductions']",5.1
28665,0.33355100000000004,0,0,fame,"['kaypanabaker', 'naturinaughton', 'kheringtonpayne', 'meganmullally', 'walterperez']",['kevintancharoen'],"['music', 'comedy', 'drama', 'romance']","['unitedartists', 'lakeshoreentertainment', 'metrogoldwynmayermgm']",5.3
16167,0.116657,0,66456,within,"['elizabethrice', 'thomasdekker', 'kellyblatz', 'lauraallen', 'adamgoldberg']",['phedonpapamichael'],"['horror', 'mystery', 'thriller']",['burgundyfilms'],6.1
26722,0.332142,0,0,nine miles,"['katenauta', 'adrianpaul', 'meredithostrom', 'amandadouge', 'anthonywaller']",['anthonywaller'],"['horror', 'mystery', 'thriller']",['amarkentertainment'],5.4
26621,0.330949,0,0,robin williams weapons self destruction,['robinwilliams'],['martycallner'],['comedy'],['cbsfilms'],6.6
26809,0.330513,0,0,prep landing,"['davefoley', 'sarahchalke', 'derekrichardson', 'masonvalecotton', 'daviddeluise']","['kevindeters', 'steviewermers']","['animation', 'fantasy', 'family']",['waltdisneyanimationstudios'],6.5
16335,0.32336,10000000,0,walled,"['mischabarton', 'cameronbright', 'deborahkaraunger', 'noamjenkins', 'eugeneclark']",['gillespaquetbrenner'],"['horror', 'thriller']","['experiencesfilms', 'mindseyeentertainment', 'forecastpictures', 'leomaxproductions']",4.9
37169,0.32262,2011799,0,human centipede first sequence,"['dieterlaser', 'ashleycwilliams', 'ashlynnyennie', 'akihirokitamura', 'andreasleupold']",['tomsix'],['horror'],['sixentertainment'],5.0
26587,0.322516,0,0,dread,"['jacksonrathbone', 'shaunevans', 'hannesteen', 'lauradonnelly', 'jonathanreadwin']",['anthonydiblasi'],"['horror', 'drama', 'thriller']","['matadorpictures', 'midnightpictureshow', 'essentialentertainment']",5.8
14164,0.32232,100000000,0,dragonball evolution,"['justinchatwin', 'joonpark', 'jamiechung', 'emmyrossum', 'jamesmarsters']",['jameswong'],"['action', 'adventure', 'fantasy', 'sciencefiction', 'thriller']","['ingeniousfilmpartners', 'twentiethcenturyfoxfilmcorporation', 'duneentertainment', 'staroverseas', 'duneentertainmentiii']",3.1
8316,0.232913,8500000,0,countess,"['juliedelpy', 'williamhurt', 'danielbrã¼hl', 'anamariamarinca', 'mariasimon']",['juliedelpy'],"['drama', 'history', 'horror']","['xfilmeinternational', 'celluloiddreamsproductions']",5.1
5937,0.319742,20000000,0,john rabe,"['ulrichtukur', 'dagmarmanzel', 'stevebuscemi', 'danielbrã¼hl', 'zhangjingchu']",['floriangallenberger'],"['drama', 'history', 'war']","['hofmannvogesentertainment', 'majesticfilmproduktion', 'eosentertainment', 'zweitesdeutschesfernsehenzdf', 'pampaproduction']",7.2
26688,0.31953200000000004,12500000,27206120,sorority row,"['rumerwillis', 'brianaevigan', 'jamiechung', 'leahpipes', 'teriandrzejewski']",['stewarthendler'],"['horror', 'mystery', 'thriller']","['summitentertainment', 'karzentertainment']",5.3
24051,0.317799,5000000,0,hardwired,"['cubagoodingjr', 'valkilmer', 'alastairgamble', 'juanriedinger', 'michaelironside']","['erniebarbarash', 'tiabuhl']","['action', 'adventure', 'sciencefiction', 'thriller']","['motionpicturecorporationofamerica', 'insightfilmstudios']",4.9
24271,0.317301,20000000,0,maiden heist,"['morganfreeman', 'christopherwalken', 'williamhmacy', 'josephmckenna', 'wynneverett']",['peterhewitt'],"['comedy', 'crime']","['revelationsentertainment', 'dogpondproductions', 'yanfilmgroup', 'parisfilm']",5.7
17669,0.317069,0,0,last templar,"['mirasorvino', 'victorgarber', 'scottfoley', 'anthonylemke', 'kennethwelsh']",['paolobarzman'],"['adventure', 'fantasy', 'drama', 'thriller']",['museentertainmententerprises'],4.9
19688,0.315422,0,0,middle nowhere,"['susansarandon', 'evaamurrimartino', 'antonyelchin', 'justinchatwin', 'breagrant']",['johnstockwell'],"['comedy', 'drama']","['boldfilms', 'louisianamediaproductions', 'nowherefilmslouisianaproductions']",6.3
20777,0.31482,0,0,killing room,"['timothyhutton', 'peterstormare', 'chloã«sevigny', 'billstinchcomb', 'nickcannon']",['jonathanliebesman'],"['drama', 'thriller']",['management36'],5.4
